source;target;correlation
phenylacetic acid;l-cysteine;-0.25135917005490555
phenylacetic acid;quinate;0.25134081967771826
phenylacetic acid;l-2,4-diaminobutyric acid;0.384156547967843
phenylacetic acid;glyceric acid;-0.08433905548491656
phenylacetic acid;choline;0.09596082586235292
phenylacetic acid;4-acetamidobutanoate;0.13011919190558416
phenylacetic acid;2-oxoarginine;0.15326678120430648
phenylacetic acid;l-glutamic gamma-semialdehyde;0.4696702424569049
phenylacetic acid;uric acid;-0.28575534628448335
phenylacetic acid;adenine;-0.037420018133569974
phenylacetic acid;deoxyinosine;-0.12443954494776385
phenylacetic acid;guanine;0.0403990843830738
phenylacetic acid;sulfate;0.4388650211292571
phenylacetic acid;hypoxanthine;0.6486007208198463
phenylacetic acid;inosine;0.2688157837926658
phenylacetic acid;d-galactose;0.020089971134084693
phenylacetic acid;alpha-d-glucose;-0.10520262690485305
phenylacetic acid;sucrose;-0.09637265916167788
phenylacetic acid;taurine;-0.08119818478695273
phenylacetic acid;acetylphosphate;0.08427316603501586
putrescine;gamma-glutamylcysteine;0.5792467110000393
putrescine;pyroglutamic acid;0.7426478138032809
putrescine;l-cysteine;-0.2677459643228381
putrescine;quinate;0.8076623732045136
putrescine;l-2,4-diaminobutyric acid;0.06415114029526098
putrescine;glyceric acid;0.6427709452711637
putrescine;choline;-0.007804502631232172
putrescine;4-acetamidobutanoate;0.9343810779477585
putrescine;2-oxoarginine;-0.08771803990617982
putrescine;l-glutamic gamma-semialdehyde;0.3956028481501293
putrescine;uric acid;0.2581910314598533
putrescine;adenine;0.2804642151544974
putrescine;deoxyinosine;-0.45823695147922006
putrescine;guanine;0.07061792556283465
putrescine;sulfate;-0.1653333565833056
putrescine;hypoxanthine;-0.12184859217252426
putrescine;inosine;-0.3324485535422993
putrescine;d-galactose;0.4745630291411365
putrescine;alpha-d-glucose;0.30724023635923714
putrescine;sucrose;-0.09212101914045666
putrescine;taurine;0.5931220539316027
putrescine;acetylphosphate;0.031162739220991914
gamma-glutamylcysteine;pyroglutamic acid;0.5870262221239109
gamma-glutamylcysteine;l-cysteine;0.010934589191165852
gamma-glutamylcysteine;quinate;0.4519686407571955
gamma-glutamylcysteine;l-2,4-diaminobutyric acid;0.0026444382004848655
gamma-glutamylcysteine;glyceric acid;0.47319264263935756
gamma-glutamylcysteine;choline;-0.08719167916837729
gamma-glutamylcysteine;4-acetamidobutanoate;0.6769746843283464
gamma-glutamylcysteine;2-oxoarginine;-0.17789071389761882
gamma-glutamylcysteine;l-glutamic gamma-semialdehyde;0.08694172493802695
gamma-glutamylcysteine;uric acid;0.5256814517731301
gamma-glutamylcysteine;adenine;0.3007290915531082
gamma-glutamylcysteine;deoxyinosine;-0.3775382133568936
gamma-glutamylcysteine;guanine;0.28142279150495886
gamma-glutamylcysteine;sulfate;-0.33519066832710664
gamma-glutamylcysteine;hypoxanthine;-0.34518270600922335
gamma-glutamylcysteine;inosine;-0.47287762146261564
gamma-glutamylcysteine;d-galactose;0.31181827068839196
gamma-glutamylcysteine;alpha-d-glucose;0.31681390958530936
gamma-glutamylcysteine;sucrose;0.120581700040488
gamma-glutamylcysteine;taurine;0.7337475659263909
gamma-glutamylcysteine;acetylphosphate;-0.16918713358224555
pyroglutamic acid;l-cysteine;-0.2739578732998745
pyroglutamic acid;quinate;0.8918640656398553
pyroglutamic acid;l-2,4-diaminobutyric acid;0.08078897898008904
pyroglutamic acid;glyceric acid;0.6846833702926781
pyroglutamic acid;choline;-0.06348346352865883
pyroglutamic acid;4-acetamidobutanoate;0.8880643035505501
pyroglutamic acid;2-oxoarginine;-0.039107565379751366
pyroglutamic acid;l-glutamic gamma-semialdehyde;0.7278853106656439
pyroglutamic acid;uric acid;0.07566460334084121
pyroglutamic acid;adenine;0.15655770689370177
pyroglutamic acid;deoxyinosine;-0.4203992977439002
pyroglutamic acid;guanine;0.28170038378333523
pyroglutamic acid;sulfate;-0.0896686839310731
pyroglutamic acid;hypoxanthine;-0.03187355487533874
pyroglutamic acid;inosine;-0.23135927123909475
pyroglutamic acid;d-galactose;0.6610580238842141
pyroglutamic acid;alpha-d-glucose;0.18275724218530703
pyroglutamic acid;sucrose;-0.22139483537624774
pyroglutamic acid;taurine;0.6255402676440669
pyroglutamic acid;acetylphosphate;-0.014840590762942142
l-cysteine;quinate;-0.2919337805693505
l-cysteine;l-2,4-diaminobutyric acid;-0.20325152260636947
l-cysteine;glyceric acid;-0.19143497721742378
l-cysteine;choline;-0.0679103072837917
l-cysteine;4-acetamidobutanoate;-0.28991399155950803
l-cysteine;2-oxoarginine;-0.7007492657406681
l-cysteine;l-glutamic gamma-semialdehyde;-0.22730540446547484
l-cysteine;uric acid;0.183518473237105
l-cysteine;adenine;-0.16553800980187255
l-cysteine;deoxyinosine;0.08998999787031103
l-cysteine;guanine;-0.3098545649091519
l-cysteine;sulfate;-0.09170198950997686
l-cysteine;hypoxanthine;-0.12054634184859092
l-cysteine;inosine;-0.16575622772127693
l-cysteine;d-galactose;-0.13669716395196474
l-cysteine;alpha-d-glucose;-0.1383362143602845
l-cysteine;sucrose;0.3723336109887356
l-cysteine;taurine;-0.12499013593579164
l-cysteine;acetylphosphate;0.06506139256476721
quinate;l-2,4-diaminobutyric acid;0.27706568719898084
quinate;glyceric acid;0.6838746342623125
quinate;choline;-0.03325270781130128
quinate;4-acetamidobutanoate;0.8939167492240477
quinate;2-oxoarginine;0.008158356282632716
quinate;l-glutamic gamma-semialdehyde;0.6712856637150808
quinate;uric acid;0.16729864355169494
quinate;adenine;0.2984251751591215
quinate;deoxyinosine;-0.5078460287445099
quinate;guanine;0.008521528154754847
quinate;sulfate;-0.038950294191598435
quinate;hypoxanthine;-0.0003626873234545651
quinate;inosine;-0.2207835983038279
quinate;d-galactose;0.7262378100500335
quinate;alpha-d-glucose;0.13920471618257077
quinate;sucrose;-0.23845725820410518
quinate;taurine;0.5508995872454892
quinate;acetylphosphate;0.0018090889904984213
l-2,4-diaminobutyric acid;glyceric acid;0.1677802282637004
l-2,4-diaminobutyric acid;choline;-0.2654830343896446
l-2,4-diaminobutyric acid;4-acetamidobutanoate;0.17315054713180164
l-2,4-diaminobutyric acid;2-oxoarginine;0.2650286307698683
l-2,4-diaminobutyric acid;l-glutamic gamma-semialdehyde;0.236024817069019
l-2,4-diaminobutyric acid;uric acid;-0.1882830394238262
l-2,4-diaminobutyric acid;adenine;-0.016147043290460007
l-2,4-diaminobutyric acid;deoxyinosine;-0.2675636822408293
l-2,4-diaminobutyric acid;guanine;0.04800577315598127
l-2,4-diaminobutyric acid;sulfate;0.24194177846218795
l-2,4-diaminobutyric acid;hypoxanthine;0.3451902797221237
l-2,4-diaminobutyric acid;inosine;0.33191964705802474
l-2,4-diaminobutyric acid;d-galactose;0.02803180357632275
l-2,4-diaminobutyric acid;alpha-d-glucose;0.12367055583094547
l-2,4-diaminobutyric acid;sucrose;-0.0518995956813497
l-2,4-diaminobutyric acid;taurine;0.12385331433721462
l-2,4-diaminobutyric acid;acetylphosphate;-0.12251593905225315
glyceric acid;choline;-0.24462403062923524
glyceric acid;4-acetamidobutanoate;0.667604499884734
glyceric acid;2-oxoarginine;0.08585035639360357
glyceric acid;l-glutamic gamma-semialdehyde;0.4842165123283302
glyceric acid;uric acid;0.2992857206973855
glyceric acid;adenine;0.1654625708734543
glyceric acid;deoxyinosine;-0.5771048747551913
glyceric acid;guanine;-0.11144624191994854
glyceric acid;sulfate;-0.1361410897623064
glyceric acid;hypoxanthine;-0.260494979268188
glyceric acid;inosine;-0.3705850635663815
glyceric acid;d-galactose;0.4751567552282371
glyceric acid;alpha-d-glucose;0.33569972947851084
glyceric acid;sucrose;-0.27671216307013663
glyceric acid;taurine;0.5788204941555911
glyceric acid;acetylphosphate;0.09863592805289598
choline;4-acetamidobutanoate;-0.030703484305039403
choline;2-oxoarginine;-0.18055665397473794
choline;l-glutamic gamma-semialdehyde;0.01613634441309108
choline;uric acid;0.1823569680366449
choline;adenine;0.22777083139924528
choline;deoxyinosine;0.44965728260920185
choline;guanine;-0.22821538088957286
choline;sulfate;-0.16023320818969045
choline;hypoxanthine;0.15899753367277444
choline;inosine;-0.19280959517570112
choline;d-galactose;0.03404324721485763
choline;alpha-d-glucose;0.11237046648963027
choline;sucrose;0.33011231560063237
choline;taurine;0.04857087175766103
choline;acetylphosphate;-0.07178386165744605
4-acetamidobutanoate;2-oxoarginine;-0.02454085115803033
4-acetamidobutanoate;l-glutamic gamma-semialdehyde;0.5121781973680921
4-acetamidobutanoate;uric acid;0.27493893366188765
4-acetamidobutanoate;adenine;0.3516695286347653
4-acetamidobutanoate;deoxyinosine;-0.4571897943779177
4-acetamidobutanoate;guanine;0.22973194740944483
4-acetamidobutanoate;sulfate;-0.1662230383573526
4-acetamidobutanoate;hypoxanthine;-0.08611214277251707
4-acetamidobutanoate;inosine;-0.2766988779763645
4-acetamidobutanoate;d-galactose;0.6297521747361441
4-acetamidobutanoate;alpha-d-glucose;0.34890058638710597
4-acetamidobutanoate;sucrose;-0.06023060000969727
4-acetamidobutanoate;taurine;0.7149773210064938
4-acetamidobutanoate;acetylphosphate;-0.1197749390808354
2-oxoarginine;l-glutamic gamma-semialdehyde;0.07135274772282904
2-oxoarginine;uric acid;-0.03791892574146614
2-oxoarginine;adenine;0.0984644343480781
2-oxoarginine;deoxyinosine;-0.09517241219112453
2-oxoarginine;guanine;0.33913003460969415
2-oxoarginine;sulfate;-0.08820014493875908
2-oxoarginine;hypoxanthine;0.18286103337255027
2-oxoarginine;inosine;0.2745783142819929
2-oxoarginine;d-galactose;-0.040907811991066974
2-oxoarginine;alpha-d-glucose;0.1267791733360845
2-oxoarginine;sucrose;-0.3033987775080209
2-oxoarginine;taurine;-0.01918900117878061
2-oxoarginine;acetylphosphate;-0.07042758037409987
l-glutamic gamma-semialdehyde;uric acid;-0.31544441809166107
l-glutamic gamma-semialdehyde;adenine;-0.11512028633584379
l-glutamic gamma-semialdehyde;deoxyinosine;-0.244242142704849
l-glutamic gamma-semialdehyde;guanine;0.1932401275894553
l-glutamic gamma-semialdehyde;sulfate;-0.05205516149361412
l-glutamic gamma-semialdehyde;hypoxanthine;0.5188005050202323
l-glutamic gamma-semialdehyde;inosine;0.17403606577631392
l-glutamic gamma-semialdehyde;d-galactose;0.33646075188641783
l-glutamic gamma-semialdehyde;alpha-d-glucose;-0.07322090003486602
l-glutamic gamma-semialdehyde;sucrose;-0.3492393128796788
l-glutamic gamma-semialdehyde;taurine;0.3116715057897811
l-glutamic gamma-semialdehyde;acetylphosphate;0.24241487571749168
uric acid;adenine;0.684194974449951
uric acid;deoxyinosine;-0.19275310402579207
uric acid;guanine;-0.2568460100159773
uric acid;sulfate;-0.3057287930125615
uric acid;hypoxanthine;-0.42544832400578764
uric acid;inosine;-0.5593527167356851
uric acid;d-galactose;0.37873925537917785
uric acid;alpha-d-glucose;0.41635719964405554
uric acid;sucrose;0.35163662349139574
uric acid;taurine;0.46007289339923596
uric acid;acetylphosphate;-0.32619514130097205
adenine;deoxyinosine;-0.054142535106512756
adenine;guanine;-0.006242540287601512
adenine;sulfate;-0.04921421255097392
adenine;hypoxanthine;-0.20485958389043507
adenine;inosine;-0.14512857706395343
adenine;d-galactose;0.5177121279695637
adenine;alpha-d-glucose;0.48969113625917926
adenine;sucrose;0.4365605178300684
adenine;taurine;0.563126286966799
adenine;acetylphosphate;-0.316245242588517
deoxyinosine;guanine;-0.0191266829720042
deoxyinosine;sulfate;0.06916550604675228
deoxyinosine;hypoxanthine;0.254595336293513
deoxyinosine;inosine;0.5091331127054826
deoxyinosine;d-galactose;-0.27374906609172256
deoxyinosine;alpha-d-glucose;-0.20326965469604366
deoxyinosine;sucrose;0.2722312443726831
deoxyinosine;taurine;-0.37648221900710915
deoxyinosine;acetylphosphate;-0.153755080766127
guanine;sulfate;-0.1838564271599147
guanine;hypoxanthine;0.21642578092356068
guanine;inosine;0.2986555502678315
guanine;d-galactose;-0.025890143168291198
guanine;alpha-d-glucose;0.223681638383521
guanine;sucrose;0.07445672025849251
guanine;taurine;0.38717084067345947
guanine;acetylphosphate;-0.04516675768910039
sulfate;hypoxanthine;0.049747882208661096
sulfate;inosine;0.15828390274850113
sulfate;d-galactose;-0.11339017213112813
sulfate;alpha-d-glucose;0.08423391928615037
sulfate;sucrose;0.19014684922412597
sulfate;taurine;-0.31478940613164386
sulfate;acetylphosphate;0.062289438298655714
hypoxanthine;inosine;0.6886812760097024
hypoxanthine;d-galactose;-0.17777225255555829
hypoxanthine;alpha-d-glucose;-0.2620476837364643
hypoxanthine;sucrose;-0.08246405150304509
hypoxanthine;taurine;-0.10159060370189574
hypoxanthine;acetylphosphate;0.19282612449155856
inosine;d-galactose;-0.1837255077720623
inosine;alpha-d-glucose;-0.313672575694958
inosine;sucrose;-0.100247064662573
inosine;taurine;-0.24647145453049651
inosine;acetylphosphate;0.07542459304041221
d-galactose;alpha-d-glucose;0.029571268796658844
d-galactose;sucrose;-0.18464864959246488
d-galactose;taurine;0.4953749324211769
d-galactose;acetylphosphate;-0.34600573872833484
alpha-d-glucose;sucrose;0.6579215595946815
alpha-d-glucose;taurine;0.5455307911231986
alpha-d-glucose;acetylphosphate;-0.10666693818686927
sucrose;taurine;0.24438300086708648
sucrose;acetylphosphate;-0.08464218673281364
taurine;acetylphosphate;0.026092074761336598
