source,target,correlation
93.0342,109.0287,-0.04672760985826013
93.0342,116.05,0.1303644752434537
93.0342,124.0089,0.06919115017417057
93.0342,125.0964,0.021900953983097344
93.0342,130.0857,-0.015845639387196825
93.0342,141.091,-0.026558506242518928
93.0342,145.0611,-0.12376164359734675
93.0342,145.0975,0.09341736083900834
93.0342,154.0616,0.04520983935123809
93.0342,164.0714,-0.012379712599527448
93.0342,167.0214,0.08401289368542308
93.0342,173.1015,0.12145365468985987
93.0342,173.1128,-0.0033026677401137897
93.0342,185.0792,-0.00230550837474714
93.0342,187.0075,0.1472667753558758
93.0342,187.0971,0.10661699609170062
93.0342,187.1219,0.13349752830955403
93.0342,188.0453,0.015352958528201024
93.0342,191.056,-0.041435758012466156
93.0342,195.1021,0.19904984393507524
93.0342,201.1123,0.09583457263468141
93.0342,202.0469,-0.002716418502764101
93.0342,203.0848,0.13575391833694675
93.0342,204.0842,0.16632045663578338
93.0342,209.2013,0.14034246248298576
93.0342,211.0938,0.19212371762311223
93.0342,215.1279,0.01779920006659464
93.0342,229.0538,-0.13892141781513234
93.0342,229.1425,-0.26713756082066803
93.0342,231.1229,0.0012847393618206126
93.0342,238.0238,-0.056752227697786
93.0342,239.0172,0.14129603568369256
93.0342,239.0917,0.13636328763626224
93.0342,243.0389,-0.04207274880792598
93.0342,243.0609,-0.07769497310847573
93.0342,245.0481,-0.08302630102367488
93.0342,245.139,0.001339834628208482
93.0342,245.1819,-0.09860833102329103
93.0342,245.2716,0.01162825562960857
93.0342,254.6223,0.27617149713110356
93.0342,257.0756,-0.20583712867662177
93.0342,259.1545,0.010831193178271347
93.0342,260.0184,0.01100669306472553
93.0342,261.0408,-0.022711060610233653
93.0342,261.0734,0.19480472387081202
93.0342,261.1333,-0.01273691167975442
93.0342,263.1052,0.2711548342263988
93.0342,263.6275,0.17923059866899052
93.0342,267.0316,0.11360849888189178
93.0342,267.0734,-0.06355815941884695
93.0342,273.1711,0.030785749879480778
93.0342,273.2538,0.022571983948307475
93.0342,273.3103,0.0220471460413448
93.0342,274.1038,-0.048477927668292765
93.0342,275.0222,-0.19241588810943788
93.0342,277.0672,0.2109607454568691
93.0342,279.6136,0.304845327684371
93.0342,280.6204,0.2972661867964373
93.0342,282.0841,-0.022359209064544035
93.0342,282.1116,0.16391657938644333
93.0342,286.2113,-0.12687390551440425
93.0342,287.1863,-0.04169372678120795
93.0342,287.6113,0.30565205173532745
93.0342,288.6187,0.1859371579233811
93.0342,289.0846,-0.09830794154237028
93.0342,289.1656,0.04551064028377933
93.0342,296.0859,0.02409815633248976
93.0342,301.2016,-0.04193441915796962
93.0342,303.0981,0.02626994213298915
93.0342,311.1401,0.14859922292157587
93.0342,311.2221,-0.13226593786367016
93.0342,313.1213,0.2873201722234488
93.0342,313.1229,0.2919894951596188
93.0342,317.1128,0.046094221517287405
93.0342,317.1954,0.03279535840343845
93.0342,319.0322,0.20948330952694572
93.0342,319.0945,-0.012322970861238581
93.0342,321.0301,0.20334986718721576
93.0342,321.0627,0.2688558501867117
93.0342,321.0871,0.18654565870275683
93.0342,325.0348,-0.18540062832752036
93.0342,327.142,-0.015354045187258327
93.0342,328.1518,0.08125651245889853
93.0342,331.1291,0.014856137283088487
93.0342,331.1815,0.27818420239865893
93.0342,333.0584,0.2246562797988224
93.0342,333.1252,0.006321771449721509
93.0342,333.2064,-0.21032138142532644
93.0342,335.0288,0.20010905639700471
93.0342,336.6562,0.18970840623334084
93.0342,346.0548,-0.10386417914558549
93.0342,347.1239,0.006245678562407819
93.0342,348.0149,-0.014580949960114666
93.0342,351.1633,-0.04084199444262826
93.0342,357.0307,0.09211444285604889
93.0342,359.1647,0.022644780541351158
93.0342,365.092,0.06428764977986026
93.0342,367.1582,-0.21851025246106956
93.0342,367.3208,-0.23051133802596546
93.0342,369.0985,0.13481780448964387
93.0342,369.1729,-0.18677854830141322
93.0342,376.2251,-0.13590144729528583
93.0342,377.0442,-0.05234566688732495
93.0342,387.2457,0.04575198818978867
93.0342,389.0732,-0.03558431338141986
93.0342,389.2679,0.08174826674754548
93.0342,391.2401,0.14700956716628072
93.0342,395.1872,0.14691461882915224
93.0342,401.1785,0.03552592973358449
93.0342,401.2149,0.020979575731039934
93.0342,403.1969,0.10173724493025214
93.0342,409.1363,-0.13435379711882425
93.0342,409.2349,0.22334036544285835
93.0342,412.029,0.13464632226518589
93.0342,413.1299,-0.1798529093922012
93.0342,415.2302,-0.06317316486819874
93.0342,417.3213,-0.06163039539883098
93.0342,419.315,-0.10787774422890391
93.0342,425.1157,-0.21195203138454005
93.0342,427.1204,-0.16434591661311695
93.0342,429.2477,-0.007801862447780081
93.0342,431.2276,0.012190590896868653
93.0342,431.2579,0.05563945795689609
93.0342,435.297,0.21636449829500465
93.0342,437.2186,0.12696753445050094
93.0342,437.3257,-0.17360827850925012
93.0342,439.3412,-0.2080536097947669
93.0342,443.265,-0.019308771805113346
93.0342,445.3302,-0.24760639573333804
93.0342,448.3069,-0.019413657925539906
93.0342,451.3159,0.00230781991854053
93.0342,451.3402,-0.2805333876210763
93.0342,452.2782,-0.032998317585652186
93.0342,453.3214,-0.17429230067006307
93.0342,457.2788,0.002645515092500917
93.0342,459.2597,0.06572184027392615
93.0342,461.3247,-0.19454979614647114
93.0342,463.341,-0.21599152082803758
93.0342,465.3042,-0.001539135782863307
93.0342,465.357,-0.26503374004302305
93.0342,467.3727,-0.2640023171927498
93.0342,471.1106,-0.06145997459845614
93.0342,471.2953,0.01484119031942229
93.0342,473.2717,0.02795559086702733
93.0342,473.2756,0.06229879439979687
93.0342,476.2769,-0.13914619249219715
93.0342,478.293,-0.10823069352768577
93.0342,480.3115,0.03402753850487538
93.0342,480.4194,-0.06510035458982384
93.0342,480.4957,0.008121339488964131
93.0342,481.2428,0.07864829437755372
93.0342,481.351,-0.14398612679699688
93.0342,483.3678,-0.1827005346984489
93.0342,487.3369,-0.23866279817993016
93.0342,489.3564,-0.2606555093661295
93.0342,491.3426,-0.16611055436107458
93.0342,492.3454,0.0561121519402918
93.0342,494.3278,0.005770454510396999
93.0342,498.2893,-0.05740375358969632
93.0342,499.2909,-0.11977195940172881
93.0342,503.23,-0.006360317738992561
93.0342,504.3095,-0.08414611392270696
93.0342,506.2649,-0.03373139078674901
93.0342,506.3261,-0.040232412354290384
93.0342,507.0012,0.016804041786760374
93.0342,507.222,-0.13149978590779998
93.0342,508.3423,-0.0028639512541574477
93.0342,508.4543,-0.08493830712437493
93.0342,508.5328,-0.07037489536159183
93.0342,509.382,-0.2186890671552087
93.0342,510.2526,0.19680674635350104
93.0342,511.2797,0.03968969229181463
93.0342,511.3987,-0.21386869420598217
93.0342,512.2682,0.16649159541143
93.0342,514.2826,-0.05760853166540695
93.0342,517.3002,-0.07341831374604622
93.0342,517.3876,-0.2569374546204513
93.0342,520.3761,0.07779293888093877
93.0342,523.3591,-0.16705884653447967
93.0342,526.2592,-0.13454316595511434
93.0342,529.0547,-0.0799321041799507
93.0342,530.2547,-0.13975785519803546
93.0342,530.3016,0.06025172101623634
93.0342,531.0946,0.009826392422883705
93.0342,531.3652,-0.20662666749582828
93.0342,533.3825,-0.2299417612408111
93.0342,534.2522,0.11399164507713765
93.0342,535.3988,-0.24390799366181176
93.0342,537.4153,-0.2617161280220824
93.0342,539.1373,0.13683803004840386
93.0342,540.5288,-0.01786525143226157
93.0342,541.2641,-0.07548080769199693
93.0342,545.2926,-0.11870962820980498
93.0342,545.3317,-0.15419035474605275
93.0342,548.4072,0.1692810402164875
93.0342,550.2448,0.09671394111320879
93.0342,551.3594,-0.06534463328300022
93.0342,553.3982,-0.17654466498563287
93.0342,554.2977,-0.006247291180415412
93.0342,554.3022,-0.09727548814836838
93.0342,554.4643,-0.01802952408888604
93.0342,554.5461,-0.00852778278262569
93.0342,555.4372,-0.08794272822131358
93.0342,556.3138,-0.017144557161483494
93.0342,557.4563,-0.14448266809023666
93.0342,558.3329,-0.006417347589187241
93.0342,559.4698,-0.12635920505546988
93.0342,561.3789,0.010855663646563764
93.0342,562.315,-0.03737375693863284
93.0342,564.3371,-0.03687696612120717
93.0342,565.2998,0.10724913286868953
93.0342,566.3478,-0.025497952842969965
93.0342,567.3167,0.03036357671317523
93.0342,568.565,-0.061245960987149545
93.0342,577.3741,-0.06146643102615466
93.0342,579.3894,-0.003229000698079405
93.0342,580.3429,-0.12779098667056452
93.0342,580.3638,-0.0680551326528765
93.0342,581.3093,-0.18609817749138413
93.0342,582.4985,-0.056652811881269693
93.0342,582.5825,-0.04854081267696567
93.0342,588.2595,0.055237650649968016
93.0342,589.298,-0.13230409480659616
93.0342,591.3893,-0.04132973824005119
93.0342,591.4605,-0.24086525194765981
93.0342,592.2929,-0.007816579379255232
93.0342,593.2826,-0.17864787904212073
93.0342,593.4769,-0.23232295089205574
93.0342,595.2875,-0.1607665550291331
93.0342,595.377,-0.12888038814827776
93.0342,595.4927,-0.19128739606022435
93.0342,596.392,0.1456385517232147
93.0342,597.3026,-0.21864615877279844
93.0342,599.3209,-0.12089766466319557
93.0342,605.4058,-0.20630481059612213
93.0342,609.3128,0.027257693274213426
109.0287,116.05,-0.005248573632004065
109.0287,124.0089,0.05655865791426138
109.0287,125.0964,0.1636562347934686
109.0287,130.0857,-0.08755252008907212
109.0287,141.091,0.09038841271946814
109.0287,145.0611,0.09606212102323278
109.0287,145.0975,-0.10292401595873839
109.0287,154.0616,0.10733645952373568
109.0287,164.0714,0.02327680576131569
109.0287,167.0214,-0.0921309367311595
109.0287,173.1015,-0.000809939216247088
109.0287,173.1128,0.12910107345473823
109.0287,185.0792,0.13543624886854044
109.0287,187.0075,-0.05933692441301719
109.0287,187.0971,-0.04341440144999365
109.0287,187.1219,-0.11374046442631941
109.0287,188.0453,-0.05058874125920528
109.0287,191.056,0.7400021300406394
109.0287,195.1021,-0.05753697089495415
109.0287,201.1123,0.030170866449681023
109.0287,202.0469,-0.057879076621167744
109.0287,203.0848,0.010301604375519694
109.0287,204.0842,0.23646999783941813
109.0287,209.2013,-0.14890037441441167
109.0287,211.0938,0.11016740382822203
109.0287,215.1279,0.04036889765877708
109.0287,229.0538,-0.07015680140070668
109.0287,229.1425,0.3590988703017298
109.0287,231.1229,-0.015250756540506206
109.0287,238.0238,0.10782358259087792
109.0287,239.0172,0.11111600064437421
109.0287,239.0917,-0.02959767362182603
109.0287,243.0389,0.10679117783427619
109.0287,243.0609,0.03452893339313519
109.0287,245.0481,0.032695594258012974
109.0287,245.139,0.12348319163396675
109.0287,245.1819,-0.019140663746465357
109.0287,245.2716,0.1284485016218226
109.0287,254.6223,-0.08376246428696218
109.0287,257.0756,0.06976358192857518
109.0287,259.1545,0.07518337167471918
109.0287,260.0184,-0.22923465253052877
109.0287,261.0408,-0.03332432155723414
109.0287,261.0734,-0.07024641954309983
109.0287,261.1333,0.10868232382983176
109.0287,263.1052,-0.012572725041666066
109.0287,263.6275,-0.19529640868873333
109.0287,267.0316,0.02592486746313396
109.0287,267.0734,0.16461921492392306
109.0287,273.1711,0.03100238035126164
109.0287,273.2538,0.05184323685110676
109.0287,273.3103,0.04909683114952257
109.0287,274.1038,0.13613982022542837
109.0287,275.0222,0.317583553977858
109.0287,277.0672,0.052517934258031494
109.0287,279.6136,-0.042716916208341164
109.0287,280.6204,0.06981436684128438
109.0287,282.0841,0.11512368133545557
109.0287,282.1116,0.05089986020791876
109.0287,286.2113,0.1239025488921847
109.0287,287.1863,0.0880536336963806
109.0287,287.6113,-0.09012689796516013
109.0287,288.6187,-0.11204331548154521
109.0287,289.0846,-0.14460662507653124
109.0287,289.1656,-0.005490519498896239
109.0287,296.0859,-0.028241698883025794
109.0287,301.2016,0.09066693394719968
109.0287,303.0981,0.12301128059597881
109.0287,311.1401,-0.14475465896664308
109.0287,311.2221,0.13864414956534987
109.0287,313.1213,0.02252586373809806
109.0287,313.1229,0.034918682234538694
109.0287,317.1128,0.12084016592051375
109.0287,317.1954,0.045550994721019956
109.0287,319.0322,-0.06745167461499371
109.0287,319.0945,0.18078681128679217
109.0287,321.0301,-0.05052317562518537
109.0287,321.0627,0.027611093468843356
109.0287,321.0871,0.16046899834090733
109.0287,325.0348,-0.0784306780682422
109.0287,327.142,0.10631119165951562
109.0287,328.1518,-0.018035740522559966
109.0287,331.1291,0.06696442519244315
109.0287,331.1815,0.3841633812341102
109.0287,333.0584,-0.18348868753916633
109.0287,333.1252,0.09249647759032964
109.0287,333.2064,0.3848735731278025
109.0287,335.0288,0.07105906115438111
109.0287,336.6562,-0.08734830712098583
109.0287,346.0548,-0.013220145924603735
109.0287,347.1239,0.08864707230965378
109.0287,348.0149,0.13622902741175333
109.0287,351.1633,0.05958738573591979
109.0287,357.0307,-0.07230026789650376
109.0287,359.1647,-0.13676271843827092
109.0287,365.092,0.13133824203699382
109.0287,367.1582,0.15478558635545647
109.0287,367.3208,0.10238442636638882
109.0287,369.0985,-0.147419373800052
109.0287,369.1729,0.1530342096423394
109.0287,376.2251,-0.16248953211739903
109.0287,377.0442,-0.1541597269095195
109.0287,387.2457,0.12177563323090666
109.0287,389.0732,0.24232506463471737
109.0287,389.2679,0.14141433225455294
109.0287,391.2401,-0.11392021084685884
109.0287,395.1872,-0.007701376841272855
109.0287,401.1785,0.3134853583796435
109.0287,401.2149,0.044890643866460904
109.0287,403.1969,0.08221297105507866
109.0287,409.1363,0.15105674329293986
109.0287,409.2349,-0.10819600755800451
109.0287,412.029,-0.006467525333630673
109.0287,413.1299,0.28268344515357346
109.0287,415.2302,-0.04892327859549384
109.0287,417.3213,0.06553848420324415
109.0287,419.315,-0.06032518287654105
109.0287,425.1157,0.15802453141989684
109.0287,427.1204,0.1522968180650637
109.0287,429.2477,-0.04185865857286549
109.0287,431.2276,0.06811329263514505
109.0287,431.2579,-0.3622012963757902
109.0287,435.297,-0.12250292252564185
109.0287,437.2186,-0.1285177315074872
109.0287,437.3257,-0.28381880938649406
109.0287,439.3412,-0.009737272980653508
109.0287,443.265,-0.07789761890310602
109.0287,445.3302,-0.08345863229837144
109.0287,448.3069,-0.08498428586234487
109.0287,451.3159,-0.13604627227429372
109.0287,451.3402,-0.052272814415993005
109.0287,452.2782,-0.075253952699512
109.0287,453.3214,-0.03432568424123487
109.0287,457.2788,-0.06330097227495005
109.0287,459.2597,-0.056631745228852004
109.0287,461.3247,-0.023301245165155988
109.0287,463.341,-0.02040501695021612
109.0287,465.3042,-0.23965679436585702
109.0287,465.357,-0.008484918809448183
109.0287,467.3727,0.014043365438571149
109.0287,471.1106,0.18998826122052537
109.0287,471.2953,-0.09693489255556356
109.0287,473.2717,-0.16870196857962294
109.0287,473.2756,-0.05421229645063202
109.0287,476.2769,0.07127429124396553
109.0287,478.293,0.0029954060337601244
109.0287,480.3115,-0.13970112828612286
109.0287,480.4194,0.020660350079212336
109.0287,480.4957,-0.06693474831221582
109.0287,481.2428,-0.1880355479464738
109.0287,481.351,-0.029924406409540267
109.0287,483.3678,0.059029235687162056
109.0287,487.3369,-0.024246598110371366
109.0287,489.3564,-0.01569953139137922
109.0287,491.3426,-0.007439361644420272
109.0287,492.3454,0.04359229415170877
109.0287,494.3278,-0.0019374234615596243
109.0287,498.2893,-0.059260830837440354
109.0287,499.2909,-0.12199207642226291
109.0287,503.23,-0.08905404277712399
109.0287,504.3095,0.028377226185544432
109.0287,506.2649,-0.05523556060861865
109.0287,506.3261,-0.03534257607668128
109.0287,507.0012,0.13263138310971906
109.0287,507.222,0.14190033529282778
109.0287,508.3423,-0.047218371090658996
109.0287,508.4543,0.1255258621690863
109.0287,508.5328,0.07623135210329188
109.0287,509.382,-0.07604676666936198
109.0287,510.2526,-0.11873862580643499
109.0287,511.2797,0.08480002425392061
109.0287,511.3987,-0.056949372704463895
109.0287,512.2682,-0.05554679536579075
109.0287,514.2826,-0.05346543320296051
109.0287,517.3002,-0.03066457758945328
109.0287,517.3876,-0.07814477465698341
109.0287,520.3761,0.15090487766204613
109.0287,523.3591,-0.03217788333183034
109.0287,526.2592,0.23537871550178366
109.0287,529.0547,0.23372722904443455
109.0287,530.2547,0.2997209623418975
109.0287,530.3016,-0.05544453296900993
109.0287,531.0946,0.10770899949894443
109.0287,531.3652,-0.035804896486263636
109.0287,533.3825,-0.1274084648738728
109.0287,534.2522,0.02711562240173816
109.0287,535.3988,-0.040481665897767215
109.0287,537.4153,-0.005524908954277925
109.0287,539.1373,-0.21867072641401897
109.0287,540.5288,-0.011978239206528227
109.0287,541.2641,-0.019173507931181676
109.0287,545.2926,0.17094665350954158
109.0287,545.3317,0.07414157356158016
109.0287,548.4072,0.036541899592883974
109.0287,550.2448,-0.1337785106892323
109.0287,551.3594,-0.07504862075574414
109.0287,553.3982,-0.2370446494842736
109.0287,554.2977,-0.05737789423175244
109.0287,554.3022,0.10668002436467712
109.0287,554.4643,-0.03800529996351025
109.0287,554.5461,-0.07625028208574523
109.0287,555.4372,-0.14968938402207688
109.0287,556.3138,0.014272230672287153
109.0287,557.4563,-0.1343293158043181
109.0287,558.3329,0.012075939891238186
109.0287,559.4698,-0.12483216912916682
109.0287,561.3789,0.012402241968310388
109.0287,562.315,0.04327721138911163
109.0287,564.3371,-0.022177165817469525
109.0287,565.2998,-0.14808121758355525
