source,target,correlation
93.0342,109.0287,0.19853466328690225
93.0342,116.05,-0.10620552278207872
93.0342,124.0089,-0.011565137507069133
93.0342,125.0964,0.15583107822030332
93.0342,130.0857,-0.07903149363659728
93.0342,141.091,0.18372054435132903
93.0342,145.0611,-0.1860630261766894
93.0342,145.0975,-0.13422634142986803
93.0342,154.0616,-0.15422412685207484
93.0342,164.0714,-0.07079079660391671
93.0342,167.0214,-0.10997083949447196
93.0342,173.1015,-0.02414501444954906
93.0342,173.1128,0.17784483529429512
93.0342,185.0792,0.07170368905072125
93.0342,187.0075,0.08302360027728839
93.0342,187.0971,0.018943318320708738
93.0342,187.1219,0.07988168702142927
93.0342,188.0453,0.017562214088108687
93.0342,191.056,0.24064480189133095
93.0342,195.1021,-0.06354434770480316
93.0342,201.1123,0.09201887842158711
93.0342,202.0469,-0.006859280580361594
93.0342,203.0848,0.09030705528301855
93.0342,204.0842,0.12889329523605297
93.0342,209.2013,-0.07249960724227028
93.0342,211.0938,0.05804730107945509
93.0342,215.1279,0.08329850016432706
93.0342,229.0538,-0.08335304671591151
93.0342,229.1425,0.16630304805314622
93.0342,231.1229,0.18447344015349376
93.0342,238.0238,-0.13670498936488498
93.0342,239.0172,-0.11637805206910828
93.0342,239.0917,-0.07908743630912238
93.0342,243.0389,0.12107307435503577
93.0342,243.0609,-0.06904950603244984
93.0342,245.0481,-0.15565135137766592
93.0342,245.139,0.13747980878916485
93.0342,245.1819,-0.1157167459022874
93.0342,245.2716,0.20654717838823022
93.0342,254.6223,-0.06299723612052291
93.0342,257.0756,-0.02908592063906728
93.0342,259.1545,0.18873396180396484
93.0342,260.0184,-0.4954280860831889
93.0342,261.0408,-0.060761715680831795
93.0342,261.0734,-0.07152606014425839
93.0342,261.1333,0.20745161006529722
93.0342,263.1052,0.01639976610110173
93.0342,263.6275,-0.07446948772625783
93.0342,267.0316,-0.25377488892385947
93.0342,267.0734,-0.15798797266050887
93.0342,273.1711,0.07165080908079156
93.0342,273.2538,0.11439219715831915
93.0342,273.3103,0.09935552784453365
93.0342,274.1038,-0.05515683731421409
93.0342,275.0222,0.20079532442920478
93.0342,277.0672,0.010743531525043743
93.0342,279.6136,-0.13579044092214176
93.0342,280.6204,-0.17467672268185247
93.0342,282.0841,-0.15272268124850868
93.0342,282.1116,0.021882710885104444
93.0342,286.2113,-0.12841115896563943
93.0342,287.1863,0.13831128719724778
93.0342,287.6113,-0.09188628431162588
93.0342,288.6187,-0.07975519409475529
93.0342,289.0846,0.25871598262418544
93.0342,289.1656,0.12472074961107876
93.0342,296.0859,-0.1425041734481831
93.0342,301.2016,0.21134473648697893
93.0342,303.0981,0.08589392261465321
93.0342,311.1401,-0.23206759116899572
93.0342,311.2221,-0.11626821395000468
93.0342,313.1213,0.028583494685412388
93.0342,313.1229,0.03717798054699881
93.0342,317.1128,0.2652050756997253
93.0342,317.1954,0.2163251949782927
93.0342,319.0322,-0.06697789322921731
93.0342,319.0945,0.29421640108535363
93.0342,321.0301,-0.044857411172692825
93.0342,321.0627,0.04453380184034241
93.0342,321.0871,0.15203056730460252
93.0342,325.0348,-0.12096088143508171
93.0342,327.142,0.12107302011659538
93.0342,328.1518,-0.03828514182133097
93.0342,331.1291,0.0857539367069156
93.0342,331.1815,0.14680021662404694
93.0342,333.0584,-0.18495640188868556
93.0342,333.1252,0.12458393933134271
93.0342,333.2064,0.22397920692048118
93.0342,335.0288,0.06368568359745612
93.0342,336.6562,-0.042642948877880345
93.0342,346.0548,-0.09008389352284613
93.0342,347.1239,0.1704141735988637
93.0342,348.0149,0.028931958585798383
93.0342,351.1633,-0.09141323823674063
93.0342,357.0307,0.011327923503683774
93.0342,359.1647,-0.16909612681259026
93.0342,365.092,-0.18665237699958942
93.0342,367.1582,-0.15342098848675284
93.0342,367.3208,-0.15519790286398114
93.0342,369.0985,0.07275881039333795
93.0342,369.1729,-0.005877352952229134
93.0342,376.2251,-0.14532362678701727
93.0342,377.0442,-0.0440243622180854
93.0342,387.2457,0.16135587882167823
93.0342,389.0732,0.2420168516290136
93.0342,389.2679,0.20993168478983373
93.0342,391.2401,-0.23740631378660948
93.0342,395.1872,-0.18937214265507485
93.0342,401.1785,0.32114843766896845
93.0342,401.2149,0.1927509248091365
93.0342,403.1969,0.2599331287933257
93.0342,409.1363,0.10966115103085707
93.0342,409.2349,0.07698409266351348
93.0342,412.029,-0.09906761760506334
93.0342,413.1299,0.3141192431191223
93.0342,415.2302,0.1875335376689395
93.0342,417.3213,-0.034067148943494927
93.0342,419.315,-0.13165848158502377
93.0342,425.1157,-0.21150457599982952
93.0342,427.1204,-0.006740337941164304
93.0342,429.2477,0.24827391854488207
93.0342,431.2276,0.29980261092498084
93.0342,431.2579,-0.1793146691417971
93.0342,435.297,0.043990600009579335
93.0342,437.2186,0.19506471481838308
93.0342,437.3257,-0.17844591002792276
93.0342,439.3412,-0.09223427580713593
93.0342,443.265,0.1511410777854573
93.0342,445.3302,-0.034459927169722175
93.0342,448.3069,-0.1383444269422899
93.0342,451.3159,-0.10450233129078139
93.0342,451.3402,-0.0314608108612999
93.0342,452.2782,0.01138662842220605
93.0342,453.3214,-0.007926315312140352
93.0342,457.2788,0.18073908287769855
93.0342,459.2597,0.16473335868355138
93.0342,461.3247,-0.034203908489672495
93.0342,463.341,-0.037276270905170654
93.0342,465.3042,-0.0033328701801567835
93.0342,465.357,-0.0206390322655133
93.0342,467.3727,-0.010866755670435315
93.0342,471.1106,0.008215266560494318
93.0342,471.2953,0.20890218893032453
