source;target;correlation
diaminopimelic acid;l-aspartic acid;0.05611617737094388
diaminopimelic acid;l-threonine;0.4272675170531451
diaminopimelic acid;l-cysteine;0.17105316607418394
diaminopimelic acid;l-arginine;0.36280727493538006
2-oxoarginine;l-aspartic acid;0.09461521192746297
2-oxoarginine;l-threonine;0.3024705802886879
2-oxoarginine;l-cysteine;-0.7007492657406681
2-oxoarginine;l-arginine;0.1753266146987745
l-aspartic acid;l-threonine;0.34191545920976774
l-aspartic acid;l-cysteine;0.1626539016234937
l-aspartic acid;l-arginine;0.28008076952293104
l-threonine;l-cysteine;0.07668482410837953
l-threonine;l-arginine;0.6551697526265833
l-cysteine;l-arginine;-0.14136818976879806
